N,P,K,temperature,humidity,ph,rainfall,label,N_P_ratio,P_K_ratio,N_K_ratio,total_NPK,temp_humidity,rainfall_ph,temp_sq,rainfall_sq,temp_bin,rain_bin,label_encoded
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,1.3392856903698984,3.1111109382716142,4.166666435185197,149,1209.6431693735462,347.1949724829305,376.30247499028076,3715.143239334072,0,0,11
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,1.563636335206612,2.6190474943310718,4.095237900226766,162,1284.7439816370877,746.7419520588919,464.0389071864438,12045.400203116982,1,0,11
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,maize,2.7999999200000025,1.944444336419759,5.444444141975326,151,1780.743444999884,573.7777856870284,566.3191348161461,8420.516389422895,1,0,11
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,maize,1.333333309941521,3.1666664907407505,4.222221987654334,151,1414.523974922454,574.315534126351,360.2507593584744,8885.417686493292,0,0,11
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,1.767857111288266,3.2941174532872086,5.823529069204172,172,1763.0884026256438,443.1089100505404,581.2242115976669,5051.744093861332,1,0,11
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,1.3636363326446288,1.9130433950850696,2.6086955387523676,127,1736.7593701074904,439.0855417342519,614.7775299284393,5887.278160776325,1,0,11
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,1.5416666345486119,2.82352924567475,4.352940920415239,139,1303.9039732921779,445.114609694868,467.92731089455145,4791.135812748239,1,0,11
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,1.4833333086111116,3.5294115570934377,5.235293809688599,166,1451.7381276904819,608.5705637375219,643.915366370166,10342.977584225417,1,0,11
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize,1.3529411499423305,2.2173912079395124,2.999999869565223,143,1618.639118327131,725.199650050627,493.6120727095722,11368.104961599065,1,0,11
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,2.0869564763705113,2.090908995867773,4.363636165289265,164,1420.2631459472689,430.9061599622525,423.6656567878908,4394.881650548458,1,0,11
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,1.0166666497222225,3.9999997333333512,4.066666395555574,136,1709.9712143702295,571.7989511787,618.7670299407974,8328.491005201768,1,0,11
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,1.2758620469678958,3.2222220432098863,4.111110882716062,150,1129.2224282173063,733.4384615665308,401.49267756169115,11886.26332078788,0,0,11
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,1.7209301925365073,1.8695651361058636,3.2173911644612536,140,1606.2297668941037,629.8657284317766,673.5391409467934,9916.138971896518,1,0,11
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,1.4651162449972968,2.5294116159169637,3.7058821349481095,123,1262.8540382817375,485.5068347140583,372.0616373628744,5086.475459268243,0,0,11
99,36,20,20.57981887,65.34583901,6.671085817000001,78.34604471,maize,2.7499999236111132,1.7999999100000044,4.949999752500013,155,1344.8055307339803,522.6531876829289,423.5289447220081,6138.102721701319,1,0,11
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,2.1388888294753103,1.5652173232514206,3.347825941398872,136,1402.1405647672882,588.1038141176438,610.7904622419805,7824.042639896121,1,0,11
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,maize,1.4499999758333337,2.6086955387523676,3.782608531190933,170,1295.7154857770333,402.46465832922814,411.0014518531922,3906.6898773827975,0,0,11
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,1.5789473268698073,2.235293986159177,3.5294115570934377,115,1183.180432041716,494.73497924775234,339.2717106495547,5838.965575985088,0,0,11
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize,1.7407407085048017,3.1764704013840936,5.529411439446386,165,1444.277662023,630.1441474776042,547.1520675217907,11517.542369674782,1,0,11
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize,2.4999999342105284,1.727272648760334,4.318181621900835,155,1215.6761484999788,577.468123368291,393.9984437551875,10154.376165040487,0,0,11
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize,1.9090908657024805,2.0952379954648572,3.9999998095238185,149,1353.9365829225849,627.5661083415514,478.26514528707605,11506.465208031612,1,0,11
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize,1.3275861840071348,3.052631418282557,4.0526313656509805,154,1288.691946715735,588.4042931301263,520.095541876971,10321.600796364064,1,0,11
66,44,20,19.0781471,69.02298571,6.740000687999999,80.72515943,maize,1.4999999659090917,2.1999998900000053,3.299999835000008,130,1316.830674656578,544.0876300971097,363.97569676923837,6516.551364998919,0,0,11
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,maize,1.7999999485714302,2.1874998632812583,3.9374997539062653,114,1439.5992907290006,525.2070886204272,485.19796981103934,7011.181933161792,1,0,11
79,45,20,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize,1.7555555165432108,2.2499998875000053,3.9499998025000096,144,1410.3636307494212,514.1527666380099,566.7000157962424,8093.197680734164,1,0,11
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,1.1999999800000003,2.399999904000004,2.8799998848000046,157,1278.7441441728336,508.6548944295812,343.1796089980627,7762.023013008196,0,0,11
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,1.3137254644367558,2.124999911458337,2.791666550347227,142,1441.2087872938293,361.73098000211354,552.3900134133686,4196.178173284795,1,0,11
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize,2.388888822530866,1.4999999375000026,3.583333184027784,146,1935.2693011893073,424.4172015420034,704.8952752325124,5378.221778719596,1,0,11
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,1.583333300347223,2.6666665185185265,4.222221987654334,142,1343.647857336808,480.62088100848246,372.32149570699556,6923.954976351659,0,0,11
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize,1.415094312922749,2.9444442808642064,4.166666435185197,146,1229.7030841973965,711.5457289387568,428.03468582870073,10743.620599467844,1,0,11
81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,1.799999960000001,1.9565216540642758,3.5217389773156964,149,1314.879574353734,521.5805743815662,373.5198207705223,7094.6409756692065,0,0,11
73,45,21,24.60532218,73.58868502,6.636803222999999,96.59195302,maize,1.6222221861728403,2.1428570408163314,3.476190310657604,139,1810.6733037196398,641.0617851190005,605.4218795816,9330.005388217889,1,0,11
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize,2.0285713706122466,1.458333272569447,2.9583332100694495,130,1325.7758176030713,396.00503747011686,496.11933588953326,4619.519602959576,1,0,11
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize,1.7777777448559677,2.4545453429752118,4.363636165289265,172,1576.4174061692222,579.1513181484459,660.5911045848529,6923.423667107907,1,0,11
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize,2.538461473372783,2.166666546296303,5.499999694444461,156,1311.5595220964858,537.0108241118404,368.6896747613234,7717.7847633168885,0,0,11
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,1.2916666397569452,2.399999880000006,3.0999998450000077,130,1312.410832161326,642.0915154096314,470.9687512903013,9161.147730107728,1,0,11
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize,2.3243242615047497,2.312499855468759,5.37499966406252,139,1214.8698192881268,376.0145045752493,420.95417412301344,4571.130675190271,1,0,11
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize,1.8799999624000008,2.631578808864273,4.947368160664833,163,1715.7354063098285,573.1745081157922,543.0556001345094,9523.966731253748,1,0,11
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize,1.9487178987508231,1.6249999322916695,3.1666665347222276,139,1349.7062015569177,449.4021924434764,588.2926598659741,4126.579042972416,1,0,11
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize,1.4807692022929,3.058823349480979,4.529411498269911,146,1634.592723483527,433.31157164522676,618.2060312423504,5749.082543474039,1,0,11
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,maize,1.8974358487836962,1.695652100189039,3.2173911644612536,136,1488.2526578288462,597.8745476288316,511.95902265963224,7774.391577893955,1,0,11
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,1.6530611907538533,2.449999877500006,4.04999979750001,150,1093.6060210408816,574.7046523723506,325.5085365319073,10864.343490962083,0,0,11
63,42,21,23.26237612,72.33125523,5.798423907999999,67.10225139,maize,1.4999999642857151,1.9999999047619093,2.9999998571428637,126,1682.5968643919769,389.0872987404022,541.1381427483462,4502.7121416067575,1,0,11
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,maize,2.6052630893351822,1.809523723356013,4.7142854897959285,158,1638.3814266119277,430.23877240228495,523.645840858137,4587.051232830418,1,0,11
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,1.7307691974852077,2.0799999168000034,3.5999998560000055,167,1801.7139545516998,704.2507247112112,674.6914605316205,10655.07468423261,1,0,11
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize,1.699999957500001,2.1052630470914186,3.5789471800554113,127,1730.8712113289666,713.7022097360201,683.500372559984,11499.588992893858,1,0,11
60,57,24,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize,1.0526315604801482,2.3749999010416705,2.4999998958333376,141,1148.655597567959,459.29585232154255,348.2389720421462,5629.872555234094,0,0,11
71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,1.3653845891272196,2.8888887283950706,3.944444225308654,141,1405.4717141599403,452.6110980895737,630.4053614055928,6109.10705030122,1,0,11
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,1.033898287561046,3.4705880311418804,3.588235083044995,137,1382.7050538778847,679.8703377082142,544.6830686964498,11026.746093129248,1,0,11
88,38,15,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,2.315789412742384,2.5333331644444557,5.866666275555582,141,1653.4807451347526,403.39255578328743,629.1266487969198,3905.2385804785217,1,0,11
65,60,22,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,1.0833333152777782,2.727272603305791,2.9545453202479397,147,1839.6782569126096,712.9755828195899,643.5193732591237,11645.088469415403,1,0,11
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,2.108108051132215,1.6818181053719041,3.545454384297528,137,1604.6160906004302,471.75810576882304,642.2256325137712,5553.352652223226,1,0,11
78,58,15,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,1.3448275630202144,3.8666664088889062,5.199999653333356,151,1696.0471693282566,410.73966298174344,625.4667646151556,3958.120428274394,1,0,11
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,1.5333333077777782,2.6086955387523676,3.999999826086964,175,1335.0314355153118,400.13296224510435,348.4743331564732,4890.61505504285,0,0,11
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,1.33898302815283,3.4705880311418804,4.647058550173027,155,1298.990416068425,720.9324502310672,415.3442634540112,11773.43085681101,0,0,11
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,1.6545454244628106,3.6666664222222387,6.06666626222225,161,1313.7372682652087,503.51054351827713,327.35673114222516,6234.933549692533,0,0,11
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,1.4901960492118422,2.8333331759259344,4.222221987654334,145,1883.2475979985427,498.8215169672524,684.8615237436613,6375.903353177621,1,0,11
87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,1.8124999622395843,1.919999923200003,3.4799998608000053,160,1144.9580311419854,623.2056711229405,347.97047439086754,8764.777751423468,0,0,11
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,maize,1.1833333136111115,2.727272603305791,3.2272725805785187,153,1548.093494228469,532.1047075117307,679.8900431907755,7354.250005366083,1,0,11
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,1.5789473407202221,2.3749999010416705,3.749999843750006,171,1378.012499306549,507.13058967655746,358.2888375904871,6780.143896016627,0,0,11
67,35,22,23.30546753,63.24648023,6.385684213999999,108.7603001,maize,1.9142856595918385,1.5909090185950445,3.0454544070247995,124,1473.988791387052,694.5089314584725,543.1448167918844,11828.80287784206,1,0,11
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,1.11111109053498,2.8421051135734148,3.1578945706371275,133,1171.743907981177,450.7493069979553,351.49752000287316,4932.816999274215,0,0,11
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,1.431034458085613,2.5217390207939556,3.608695495274109,164,1177.8676096507609,418.02369201081194,389.75182368138485,4291.378493789101,0,0,11
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,1.4561403253308716,2.999999842105271,4.368420822714693,159,1820.3618450502622,679.1050584808758,662.0557649046202,9749.136043511031,1,0,11
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,0.5555555478395063,0.9350649229212348,0.5194805127340193,189,289.2308523990849,662.8941702129869,289.8500992682384,7841.32058776942,0,0,3
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,0.3194444400077161,0.8571428469387756,0.27380952054988666,179,325.8533634903764,553.1147990897821,361.78371014628704,6388.322261402109,0,0,3
39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea,0.6724137815101072,0.6823529331487891,0.4588235240138409,182,275.57706433965075,411.08566833437027,319.9721277513425,4699.010532398986,0,0,3
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,0.30555555131172846,0.847058813564014,0.2588235263667821,179,295.4377667099831,565.6859049509491,356.0035549551088,7834.106809946533,0,0,3
36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea,0.5373134248162176,0.8701298588294823,0.4675324614606174,180,359.37791752950824,566.9573965947984,337.439473340789,6282.7145833504255,0,0,3
32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea,0.4383561583786828,0.9012345567748821,0.39506172351775654,186,315.00592893955996,555.0822333191386,418.2346406555131,8590.275107992518,1,0,3
58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea,0.828571416734694,0.8333333234126985,0.690476182256236,212,343.03125652238015,465.2295102088452,426.60094705499205,5574.580263659299,1,0,3
59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea,0.8428571308163267,0.8333333234126985,0.7023809440192745,213,325.0161187809647,623.8277483108775,300.4976520443977,6825.626060017696,0,0,3
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,0.6774193439125913,0.8266666556444446,0.5599999925333334,179,343.66302979898694,573.815025549652,330.4804977786659,6699.418454973611,0,0,3
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,0.3783783732651571,0.9135802356348119,0.345679008078037,183,329.8072080075982,717.6859322813382,324.45817762607754,6721.65302207592,0,0,3
58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea,0.8787878654729112,0.8354430273994554,0.734177205896491,203,405.90766056438264,815.6113609309242,440.7369336029579,8752.12658430088,1,0,3
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,0.65151514164371,0.8354430273994554,0.544303790578433,188,296.3217028606904,594.9404698561498,378.78266698744284,5563.019330618662,0,0,3
58,63,81,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea,0.9206349060216682,0.7777777681755831,0.7160493738759337,202,291.21114548593306,514.4973802516137,392.57261505236096,6235.494454945336,0,0,3
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,0.3709677359521333,0.7294117561245675,0.2705882321107267,170,370.3037226494633,685.2455862470057,360.0220704681659,6514.24526255475,0,0,3
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,0.43548386394380867,0.8051947947377299,0.35064934609546305,166,267.6961556400155,461.54502241326185,331.1442923863754,4925.4923234808,0,0,3
28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea,0.38888888348765444,0.8571428469387756,0.3333333293650794,184,359.2712778393638,463.9666893504576,350.7990938782364,5123.710957950741,0,0,3
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,0.8928571269132657,0.7368420955678672,0.6578947281855957,182,416.96386533660745,585.6039457320384,440.7909290451635,5403.329061808388,1,0,3
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,0.5492957669113272,0.8452380851757371,0.4642857087585035,194,332.5233016280948,671.8085657818781,411.34163465921864,6810.110978148552,0,0,3
